Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8
300002,1258928,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2004,A
300002,1258939,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2004,A
300002,1258950,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1258960,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1258968,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2004,A
300002,1258979,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2001,A
300002,1258993,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1259006,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2001,A
300002,1259063,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2004,A
300002,1259087,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259097,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259120,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2004,A
300002,1259139,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2001,A
300002,1259153,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2002,A
300002,1259166,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2006,A
300002,1259175,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2003,A
300002,1259196,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2006,A
300002,1259210,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2006,A
300002,1259219,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2006,A
300002,1259228,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2006,A
300002,1259354,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2003,A
300002,1259366,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2004,A
300002,1259410,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2004,A
300002,1259470,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259480,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1259487,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2009,A
300002,1259493,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2004,A
300002,1259535,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259545,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259555,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1259563,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259573,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1259592,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259610,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259620,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1259628,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1259636,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2009,A
300002,1259646,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2009,A
300002,1259652,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259667,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2009,A
300002,1259676,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1259698,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259753,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259763,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1259819,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1259840,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1259850,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259865,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1259870,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1259873,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1259890,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1259908,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1259924,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1259935,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259945,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259955,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259965,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1259980,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1259990,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1259997,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1260007,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1260017,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260020,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1260025,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1260049,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1260067,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1260077,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2009,A
300002,1260083,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1260101,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1260108,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1260118,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1260128,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260131,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1260144,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1260152,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260155,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1260165,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2005,A
300002,1260175,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260184,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260187,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2009,A
300002,1260193,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1260198,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2011,A
300002,1260214,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2011,A
300002,1260218,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1260227,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2009,A
300002,1260233,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1260235,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2011,A
300002,1260239,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1260260,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260263,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260266,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1260268,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260289,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260292,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1260299,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2011,A
300002,1260314,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1260319,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1260335,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1260340,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1260345,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1260350,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2011,A
300002,1260359,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1260366,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1260371,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1260378,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1260380,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2011,A
300002,1260386,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1260388,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1260390,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1260403,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1260423,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1260425,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1260427,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1260432,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2009,A
300002,1260438,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2022,A
300002,1260444,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2011,A
300002,1260448,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1260455,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260458,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260461,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2011,A
300002,1260465,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1260477,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2011,A
300002,1260481,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1260494,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2009,A
300002,1260504,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2007,A
300002,1260520,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2011,A
300002,1260524,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2008,A
300002,1260531,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2010,A
300002,1260540,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2012,A
300002,1260684,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,1983,A
300002,1264747,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1264751,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1264752,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1264773,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1264787,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264788,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264789,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264790,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264791,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1264794,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264795,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264796,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264798,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264825,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1264826,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264828,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264829,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264830,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264831,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264832,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264834,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264835,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264836,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264837,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264838,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264839,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264840,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2014,A
300002,1264866,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264867,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264868,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264869,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264870,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264871,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264872,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264874,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264875,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264880,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264881,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264882,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264883,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264884,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264885,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264916,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264917,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1264918,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2013,A
300002,1264919,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264920,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264921,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1264926,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264928,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264929,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264930,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264931,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264932,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264935,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264937,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264938,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264939,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264940,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264975,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264976,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2016,A
300002,1264989,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2017,A
300002,1264991,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2017,A
300002,1264992,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2017,A
300002,1264994,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2017,A
300002,1264998,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2017,A
300002,1265007,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2017,A
300002,1265020,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2015,A
300002,1265022,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265031,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265033,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265036,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265037,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265052,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265054,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265056,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265057,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265058,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265059,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265060,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265061,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265062,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2018,A
300002,1265081,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265082,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265084,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265085,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265086,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265087,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265088,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265089,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265090,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265091,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265092,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265093,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265094,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265095,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265096,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265097,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265098,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265099,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265100,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265101,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265102,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265103,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265104,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265105,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265106,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265107,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265108,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265109,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265110,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265111,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265112,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265113,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265114,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265115,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265116,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265117,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265118,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265119,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265120,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265121,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265122,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265123,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265124,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265125,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265126,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265127,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265128,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265129,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265133,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265134,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265135,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265136,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265137,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265138,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265143,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265144,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265145,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265146,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265147,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265148,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265149,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2019,A
300002,1265168,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265170,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265180,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265181,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265183,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265184,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265185,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265186,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265187,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265192,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265193,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265194,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265195,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265196,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265197,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265198,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265199,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265216,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265217,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265218,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265219,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265220,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265222,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265223,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265224,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265225,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265226,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265227,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265228,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265229,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265230,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265231,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265232,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265233,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265234,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265235,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265236,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265237,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265238,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265241,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265242,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265243,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265244,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265246,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265254,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265268,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265273,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265312,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265313,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265316,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2022,A
300002,1265328,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2021,A
300002,1265329,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2020,A
300002,1265335,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2022,A
300002,1265336,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2022,A
300002,1265342,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2022,A
300002,1265361,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2022,A
300002,1265370,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2023,A
300002,1265378,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2023,A
300002,1265394,2025,TAG,0501,CHERRY CRK SCHOOL DIST 5,2023,A
